id,arrival_time,switch_processing_time,control_plane_delay,total_delay,is_hit,is_speculative
984,143.443582,3.4838401049033086e-09,0.0,3.4838401049033086e-09,1,0
985,143.448577,1.64692485486759e-08,0.0,1.64692485486759e-08,1,1
986,143.448735,7.324493791430028e-09,0.0,7.324493791430028e-09,1,1
987,143.450558,5.722122862469385e-09,0.0,5.722122862469385e-09,1,1
988,143.450666,1.2320229829928066e-09,0.0,1.2320229829928066e-09,1,1
989,143.476838,1.4078549428577342e-09,0.008989256840208657,0.0089892582480636,0,1
990,143.620483,6.379680315193325e-09,0.009162591660094905,0.00916259803977522,0,1
991,143.621947,3.5946804043904406e-09,0.0,3.5946804043904406e-09,1,1
992,143.622728,5.316352124380571e-09,0.0,5.316352124380571e-09,1,1
993,143.624682,2.1068383113302097e-09,0.0,2.1068383113302097e-09,1,1
994,143.624834,1.6382046715071043e-08,0.0,1.6382046715071043e-08,1,1
995,143.626566,4.185568142981802e-09,0.0,4.185568142981802e-09,1,1
996,143.626672,6.284479328926352e-09,0.0,6.284479328926352e-09,1,1
997,143.654304,6.440807158475281e-09,0.0,6.440807158475281e-09,1,1
998,143.657005,1.4457679831197257e-09,0.0,1.4457679831197257e-09,1,0
999,143.766327,7.811776303130919e-09,0.0,7.811776303130919e-09,1,1
1000,143.775275,1.1268814172757328e-09,0.0,1.1268814172757328e-09,1,1
1001,143.797922,3.1796151837641605e-09,0.0,3.1796151837641605e-09,1,1
1002,143.809386,9.297947990532392e-10,0.0,9.297947990532392e-10,1,1
1003,143.809996,3.1329927108100553e-09,0.0,3.1329927108100553e-09,1,1
1004,143.812761,4.2235674164180435e-09,0.0,4.2235674164180435e-09,1,1
1005,143.81292,9.258940951949189e-09,0.0,9.258940951949189e-09,1,1
1006,143.814986,4.2174955375822445e-09,0.0,4.2174955375822445e-09,1,1
1007,143.815092,9.820803227230423e-09,0.0,9.820803227230423e-09,1,1
1008,143.828108,2.7457328823469796e-09,0.0,2.7457328823469796e-09,1,1
1009,143.861596,8.71261890488312e-10,0.0,8.71261890488312e-10,1,0
1010,143.891844,7.209587752423782e-09,0.009311996779676441,0.009312003989264194,0,1
1011,143.891882,4.720852988146085e-10,0.0,4.720852988146085e-10,1,0
1012,143.953423,2.6691358595528033e-09,0.0,2.6691358595528033e-09,1,1
1013,143.961736,2.3844174865823144e-09,0.0,2.3844174865823144e-09,1,0
1014,143.971754,8.917404163305942e-10,0.0,8.917404163305942e-10,1,1
1015,143.974012,4.043414809992302e-09,0.0,4.043414809992302e-09,1,0
1016,143.97464,9.156584250821913e-10,0.0,9.156584250821913e-10,1,0
1017,144.118232,2.8224409880646258e-09,0.0,2.8224409880646258e-09,1,1
1018,144.125876,5.409053679120928e-09,0.0,5.409053679120928e-09,1,0
1019,144.402905,6.4279499529304986e-09,0.0,6.4279499529304986e-09,1,1
1020,144.697542,5.745358847733719e-09,0.0,5.745358847733719e-09,1,0
