lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
87,30.604152,30.980352,0.37620000000000076,1,1,0,0,1,50,2,48,100.0,0.0,46,322.99999999999994,-57.43860530853277
88,30.980352,31.248144,0.26779200000000003,1,1,0,0,1,50,1,49,100.0,0.0,46,16.998571343278645,-306.0014286567213
89,31.248144,31.439119,0.19097500000000167,2,0,2,0,0,50,2,48,0.0,0.0,46,15.974630304488525,-1.0239410387901202
90,31.439119,31.643636,0.20451699999999917,1,1,0,0,1,50,3,47,100.0,0.0,46,198.6242735981941,182.64964329370557
91,31.643636,31.918845,0.27520900000000026,2,2,0,0,2,50,3,47,100.0,0.0,44,385.99999999999994,187.37572640180585
92,31.918845,32.466828,0.5479829999999986,1,0,1,0,0,50,3,47,0.0,0.0,44,0.0,-385.99999999999994
93,32.466828,32.671317,0.20448900000000236,1,1,0,0,1,50,2,48,100.0,0.0,44,206.5292445421219,206.5292445421219
94,32.671317,32.875123,0.20380600000000015,1,1,0,0,1,50,2,48,100.0,0.0,45,345.99999999999994,139.47075545787806
95,32.875123,33.037901,0.16277799999999587,7,4,3,0,4,50,2,48,57.14285714285714,0.0,42,59.99999599060767,-286.0000040093923
96,33.037901,33.234825,0.19692400000000276,1,1,0,0,1,50,4,46,100.0,0.0,40,8.999999773215553,-50.99999621739212
97,33.234825,33.375311,0.14048600000000278,2,0,2,0,0,50,4,46,0.0,0.0,42,23.87972885090858,14.879729077693028
98,33.375311,34.542917,1.1676059999999993,1,1,0,1,0,50,6,44,100.0,0.0,41,24.96194545673279,1.0822166058242075
99,34.542917,34.747488,0.20457099999999429,2,2,0,1,1,50,6,44,100.0,1.1363636363636365,41,460.7080694399774,435.7461239832446
100,34.747488,34.875604,0.12811600000000567,1,1,0,0,1,50,6,44,100.0,0.0,41,357.50000000000006,-103.20806943997735
101,34.875604,35.18669,0.311085999999996,1,1,0,1,0,50,6,44,100.0,0.0,41,40.73273077979683,-316.7672692202032
102,35.18669,35.582114,0.39542399999999844,14,14,0,0,14,50,6,44,100.0,0.0,39,461.8030346137749,421.0703038339781
103,35.582114,35.786627,0.20451300000000572,1,1,0,0,1,50,6,44,100.0,0.0,39,443.6783728599548,-18.124661753820135
104,35.786627,35.989927,0.2032999999999987,2,2,0,0,2,50,6,44,100.0,0.0,38,385.99966097306327,-57.678711886891506
105,35.989927,36.505064,0.5151369999999957,2,2,0,0,2,50,6,44,100.0,0.0,36,33.894762744545,-352.10489822851827
106,36.505064,36.709558,0.20449400000000395,2,2,0,0,2,50,5,45,100.0,0.0,36,491.58729851245874,457.69253576791374
107,36.709558,38.241574,1.5320159999999987,1,1,0,0,1,50,5,45,100.0,0.0,36,380.49999999999994,-111.0872985124588
108,38.241574,38.58642,0.3448459999999969,2,2,0,0,2,50,5,45,100.0,0.0,34,49.99999299176951,-330.50000700823045
109,38.58642,38.791097,0.20467700000000377,1,1,0,0,1,50,3,47,100.0,0.0,37,475.29825663566584,425.29826364389635
110,38.791097,39.491639,0.7005419999999987,1,1,0,0,1,50,3,47,100.0,0.0,37,391.99999999999994,-83.2982566356659
111,39.491639,39.82414,0.3325010000000006,1,0,1,0,0,50,3,47,0.0,0.0,37,0.0,-391.99999999999994
112,39.82414,39.957347,0.13320699999999874,1,0,1,0,0,50,2,48,0.0,0.0,38,0.0,0.0
113,39.957347,40.658543,0.701196000000003,1,1,0,0,1,50,3,47,100.0,0.0,43,16.99999980865062,16.99999980865062
114,40.658543,40.863034,0.2044909999999973,1,1,0,0,1,50,3,47,100.0,0.0,42,491.1081985235214,474.1081987148708
115,40.863034,41.698142,0.8351079999999982,1,1,0,0,1,50,2,48,100.0,0.0,43,403.5,-87.60819852352142
116,41.698142,41.902614,0.20447200000000265,1,1,0,0,1,50,2,48,100.0,0.0,43,506.91814041137695,103.41814041137695
117,41.902614,42.1082,0.20558599999999672,2,2,0,0,2,50,2,48,100.0,0.0,42,479.125,-27.793140411376953
118,42.1082,42.721106,0.6129060000000024,1,0,1,0,0,50,2,48,0.0,0.0,43,0.0,-479.125
119,42.721106,42.925602,0.2044959999999989,1,1,0,0,1,50,3,47,100.0,0.0,44,522.7280822992324,522.7280822992324
120,42.925602,43.176852,0.25124999999999886,1,1,0,0,1,50,3,47,100.0,0.0,45,426.49999999999994,-96.22808229923243
121,43.176852,43.35005,0.1731980000000064,1,1,0,0,1,50,3,47,100.0,0.0,44,16.999999856487968,-409.50000014351195
122,43.35005,43.538721,0.18867099999999937,1,0,1,0,0,50,3,47,0.0,0.0,44,0.0,-16.999999856487968
123,43.538721,43.753157,0.21443599999999918,3,1,2,0,1,50,6,44,33.33333333333333,0.0,43,144.30509974044767,144.30509974044767
124,43.753157,43.964213,0.21105599999999924,2,2,0,1,1,50,6,44,100.0,1.1363636363636365,41,547.538024133271,403.2329243928234
125,43.964213,44.313548,0.3493349999999964,1,1,0,0,1,50,5,45,100.0,0.0,42,438.0,-109.53802413327105
126,44.313548,44.695359,0.3818110000000061,2,2,0,0,2,50,4,46,100.0,0.0,41,33.99999985873034,-404.00000014126965
127,44.695359,44.876525,0.1811659999999975,1,1,0,0,1,50,4,46,100.0,0.0,41,554.3479660749433,520.347966216213
128,44.876525,45.17644,0.2999149999999986,2,2,0,1,1,50,4,46,100.0,1.0869565217391304,41,530.0990961696953,-24.248869905248057
129,45.17644,45.719092,0.5426520000000039,1,1,0,1,0,50,4,46,100.0,0.0,41,48.6792769357562,-481.41981923393905
130,45.719092,45.923557,0.204464999999999,3,3,0,0,3,50,4,46,100.0,0.0,41,1047.9678498506544,999.2885729148982
131,45.923557,46.752855,0.8292979999999943,1,1,0,0,1,50,4,46,100.0,0.0,41,1.0,-1046.9678498506544
132,46.752855,46.957351,0.204496000000006,1,1,0,0,1,50,3,47,100.0,0.0,42,601.77779173851,600.77779173851
133,46.957351,47.111576,0.15422499999999673,1,1,0,0,1,50,3,47,100.0,0.0,42,483.99999999999994,-117.77779173851007
134,47.111576,47.778512,0.6669359999999998,2,0,2,0,0,50,3,47,0.0,0.0,42,0.0,-483.99999999999994
135,47.778512,47.982992,0.20448000000000377,1,1,0,0,1,50,5,45,100.0,0.0,42,617.5877336263658,617.5877336263658
136,47.982992,48.174746,0.19175399999999598,1,1,0,0,1,50,5,45,100.0,0.0,43,248.25,-369.3377336263658
137,48.174746,48.351577,0.17683099999999996,2,1,1,0,1,50,5,45,50.0,0.0,42,8.999999977295948,-239.25000002270406
138,48.351577,48.681181,0.32960400000000334,1,1,0,0,1,50,5,45,100.0,0.0,42,32.87972885090858,23.879728873612628
139,48.681181,48.827861,0.14667999999999637,2,1,1,0,1,50,5,45,50.0,0.0,41,48.99967818927482,16.11994933836624
140,48.827861,49.03247,0.20460900000000493,3,2,1,0,2,50,6,44,66.66666666666666,0.0,40,682.5871615184099,633.587483329135
141,49.03247,49.160805,0.12833499999999987,1,1,0,0,1,50,6,44,100.0,0.0,42,506.99999999999994,-175.5871615184099
142,49.160805,49.321686,0.16088099999999628,3,1,2,1,0,50,6,44,33.33333333333333,0.0,42,24.954898302062677,-482.04510169793724
143,49.321686,49.860363,0.5386769999999999,4,3,1,0,3,50,6,44,75.0,0.0,42,186.99879532672668,162.043897024664
144,49.860363,50.064835,0.20447200000000265,1,1,0,0,1,50,6,44,100.0,0.0,40,633.3976755142213,446.3988801874946
145,50.064835,50.182203,0.11736799999999903,1,1,0,0,1,50,6,44,100.0,0.0,39,518.5000000000001,-114.89767551422119
146,50.182203,50.572629,0.39042599999999794,2,2,0,2,0,50,6,44,100.0,0.0,39,65.99999984107164,-452.50000015892846
147,50.572629,50.736364,0.16373500000000263,1,0,1,0,0,50,6,44,0.0,0.0,39,0.0,-65.99999984107164
148,50.736364,50.897374,0.16100999999999743,2,1,1,1,0,50,4,46,50.0,0.0,40,1.0,1.0
149,50.897374,51.101946,0.20457199999999887,1,1,0,0,1,50,5,45,100.0,0.0,44,649.2076174020766,648.2076174020766
150,51.101946,51.810054,0.7081080000000028,1,1,0,0,1,50,5,45,100.0,0.0,43,529.9999999999999,-119.20761740207672
151,51.810054,52.01462,0.2045659999999998,1,1,0,0,1,50,5,45,100.0,0.0,43,665.0175592899321,135.01755928993225
152,52.01462,52.29737,0.28275000000000006,2,2,0,0,2,50,5,45,100.0,0.0,42,348.00000000000006,-317.0175592899321
153,52.29737,52.843069,0.545698999999999,1,0,1,0,0,50,4,46,0.0,0.0,43,0.0,-348.00000000000006
154,52.843069,53.047545,0.20447599999999966,1,1,0,0,1,50,4,46,100.0,0.0,42,680.8275011777877,680.8275011777877
155,53.047545,53.174631,0.12708599999999848,1,1,0,0,1,50,3,47,100.0,0.0,45,277.0,-403.82750117778767
156,53.174631,53.843462,0.6688310000000044,2,0,2,0,0,50,3,47,0.0,0.0,45,0.0,-277.0
157,53.843462,54.092813,0.2493509999999972,3,2,1,0,2,50,6,44,66.66666666666666,0.0,43,840.8356354050338,840.8356354050338
158,54.092813,54.361577,0.26876399999999734,1,1,0,0,1,50,6,44,100.0,0.0,41,564.4999999999997,-276.33563540503417
159,54.361577,54.922203,0.5606260000000063,2,2,0,0,2,50,6,44,100.0,0.0,39,65.99997180976642,-498.50002819023325
160,54.922203,55.071577,0.14937399999999457,1,1,0,0,1,50,6,44,100.0,0.0,39,712.4473849534987,646.4474131437323
161,55.071577,55.177412,0.10583499999999901,3,2,1,0,2,50,6,44,66.66666666666666,0.0,38,321.49999320414014,-390.9473917493586
162,55.177412,55.477335,0.2999229999999997,1,1,0,0,1,50,4,46,100.0,0.0,41,112.43873463757339,-209.06125856656675
163,55.477335,55.741562,0.2642270000000053,1,1,0,1,0,50,4,46,100.0,0.0,41,56.625823091715574,-55.812911545857816
164,55.741562,55.883302,0.14173999999999864,2,1,1,0,1,50,4,46,50.0,0.0,40,8.999999995959167,-47.62582309575641
165,55.883302,56.155816,0.27251400000000103,2,1,1,0,1,50,6,44,50.0,0.0,40,760.2566487874807,751.2566487915216
166,56.155816,56.56435,0.40853399999999596,1,1,0,0,1,50,6,44,100.0,0.0,40,587.5000000000002,-172.75664878748046
167,56.56435,56.877871,0.3135210000000015,2,2,0,0,2,50,5,45,100.0,0.0,39,80.64561833352992,-506.8543816664703
168,56.877871,56.995061,0.1171900000000008,1,1,0,0,1,50,5,45,100.0,0.0,38,16.999196380594235,-63.64642195293569
169,56.995061,57.199583,0.2045219999999972,1,1,0,0,1,50,5,45,100.0,0.0,38,744.06726872921,727.0680723486158
170,57.199583,57.891027,0.6914440000000042,1,1,0,0,1,50,4,46,100.0,0.0,39,300.00000000000006,-444.06726872920996
171,57.891027,58.127099,0.23607200000000006,3,2,1,0,2,50,4,46,66.66666666666666,0.0,38,776.8772106125195,476.8772106125195
172,58.127099,58.275338,0.14823899999999668,1,1,0,0,1,50,4,46,100.0,0.0,42,610.5,-166.37721061251955
173,58.275338,58.897433,0.6220950000000016,1,0,1,0,0,50,4,46,0.0,0.0,43,0.0,-610.5
174,58.897433,59.152279,0.25484600000000057,3,3,0,1,2,50,4,46,100.0,2.1739130434782608,42,817.6871524927983,817.6871524927983
175,59.152279,59.359322,0.20704299999999876,2,2,0,0,2,50,4,46,100.0,0.0,42,654.9983927611885,-162.68875973160982
176,59.359322,59.905362,0.5460399999999979,1,1,0,0,1,50,4,46,100.0,0.0,41,48.995714029835916,-606.0026787313526
177,59.905362,60.135434,0.23007199999999983,4,4,0,1,3,50,3,47,100.0,3.191489361702128,41,946.8720943730776,897.8763803432417
178,60.135434,60.401675,0.26624100000000084,4,4,0,0,4,50,2,48,100.0,0.0,41,335.18212890625,-611.6899654668276
179,60.401675,60.590186,0.18851100000000542,1,1,0,1,0,50,2,48,100.0,0.0,41,32.94926060897706,-302.23286829727294
180,60.590186,60.821303,0.23111699999999757,2,1,1,0,1,50,2,48,50.0,0.0,41,64.99428537311458,32.045024764137516
181,60.821303,61.027472,0.2061690000000027,2,1,1,0,1,50,4,46,50.0,0.0,40,53.99758914178271,-10.996696231331867
182,61.027472,61.231943,0.20447099999999807,1,1,0,0,1,50,4,46,100.0,0.0,43,807.3070362806319,753.3094471388492
183,61.231943,61.481415,0.24947199999999725,2,2,0,0,2,50,4,46,100.0,0.0,42,645.9999999999999,-161.30703628063202
184,61.481415,62.088667,0.6072520000000026,3,3,0,0,3,50,4,46,100.0,0.0,40,66.99990454100804,-579.0000954589918
185,62.088667,62.293177,0.20450999999999908,1,1,0,0,1,50,4,46,100.0,0.0,40,838.926920056343,771.9270155153349
186,62.293177,62.88981,0.5966329999999971,1,1,0,0,1,50,4,46,100.0,0.0,40,667.9999999999999,-170.92692005634308
187,62.88981,63.119382,0.22957200000000455,2,0,2,0,0,50,4,46,0.0,0.0,40,0.0,-667.9999999999999
188,63.119382,63.323836,0.20445399999999836,1,1,0,0,1,50,6,44,100.0,0.0,38,854.7368619441986,854.7368619441986
189,63.323836,64.146743,0.8229070000000007,1,1,0,0,1,50,6,44,100.0,0.0,40,679.4999999999999,-175.23686194419872
190,64.146743,64.358456,0.21171300000000315,3,2,1,0,2,50,6,44,66.66666666666666,0.0,39,998.9053577035666,319.40535770356666
191,64.358456,65.075142,0.7166859999999957,1,1,0,0,1,50,4,46,100.0,0.0,40,345.99999999999994,-652.9053577035666
192,65.075142,65.198687,0.12354500000000712,2,2,0,0,2,50,4,46,100.0,0.0,42,935.2552669378638,589.2552669378638
193,65.198687,65.47831,0.27962299999998663,17,17,0,0,17,50,3,47,100.0,0.0,40,1055.428091329999,120.17282439213523
194,65.47831,65.691577,0.21326700000000187,1,1,0,0,1,50,1,49,100.0,0.0,41,72.63918655272572,-982.7889047772733
195,65.691577,66.117412,0.4258350000000064,3,1,2,1,0,50,3,47,33.33333333333333,0.0,41,128.1447384953499,55.505551942624194
196,66.117412,66.321932,0.20452000000000226,1,1,0,0,1,50,3,47,100.0,0.0,44,902.1666876077652,774.0219491124153
197,66.321932,67.147218,0.8252859999999913,1,1,0,0,1,50,3,47,100.0,0.0,44,714.0000000000001,-188.16668760776508
198,67.147218,67.351763,0.2045450000000102,1,1,0,0,1,50,3,47,100.0,0.0,44,917.9766294956208,203.97662949562073
199,67.351763,67.505375,0.15361199999999542,1,1,0,0,1,50,3,47,100.0,0.0,44,725.5000000000001,-192.47662949562073
200,67.505375,67.705627,0.2002520000000061,1,0,1,0,0,50,3,47,0.0,0.0,44,0.0,-725.5000000000001
201,67.705627,68.181683,0.4760559999999998,1,1,0,0,1,50,4,46,100.0,0.0,43,16.99999999744291,16.99999999744291
202,68.181683,68.379046,0.19736299999999574,2,2,0,0,2,50,4,46,100.0,0.0,42,950.7865713815586,933.7865713841156
