second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
102,234.0,186.0,186.0,0.0,1638.0,12.0,1650.0,79.48717948717949,0.0
103,45.0,24.0,24.0,0.0,1197.0,3.0,1200.0,53.333333333333336,0.0
104,30.0,27.0,27.0,0.0,1044.0,6.0,1050.0,90.0,0.0
105,99.0,93.0,93.0,0.0,1329.0,21.0,1350.0,93.93939393939394,0.0
106,33.0,30.0,30.0,0.0,1149.0,51.0,1200.0,90.9090909090909,0.0
107,42.0,42.0,42.0,0.0,1236.0,114.0,1350.0,100.0,0.0
108,42.0,24.0,24.0,0.0,1380.0,120.0,1500.0,57.14285714285714,0.0
109,36.0,33.0,33.0,0.0,963.0,87.0,1050.0,91.66666666666666,0.0
110,36.0,21.0,18.0,3.0,1047.0,153.0,1200.0,58.333333333333336,1.30718954248366
111,330.0,321.0,321.0,0.0,1623.0,177.0,1800.0,97.27272727272728,0.0
112,33.0,21.0,21.0,0.0,960.0,90.0,1050.0,63.63636363636363,0.0
113,66.0,27.0,27.0,0.0,1449.0,51.0,1500.0,40.909090909090914,0.0
114,27.0,27.0,27.0,0.0,1185.0,15.0,1200.0,100.0,0.0
115,39.0,24.0,21.0,3.0,1323.0,27.0,1350.0,61.53846153846154,7.142857142857142
116,48.0,33.0,30.0,3.0,1452.0,48.0,1500.0,68.75,3.125
117,48.0,36.0,33.0,3.0,1563.0,87.0,1650.0,75.0,1.7241379310344829
118,60.0,36.0,33.0,3.0,1440.0,60.0,1500.0,60.0,2.272727272727273
119,51.0,45.0,42.0,3.0,1560.0,90.0,1650.0,88.23529411764706,1.3095238095238095
120,48.0,33.0,30.0,3.0,1581.0,69.0,1650.0,68.75,2.3913043478260874
121,84.0,51.0,48.0,3.0,1728.0,72.0,1800.0,60.71428571428571,1.5625
122,75.0,45.0,42.0,3.0,1578.0,72.0,1650.0,60.0,1.6369047619047616
123,39.0,21.0,18.0,3.0,1317.0,33.0,1350.0,53.84615384615385,6.8181818181818175
124,33.0,21.0,21.0,0.0,1176.0,24.0,1200.0,63.63636363636363,0.0
125,93.0,72.0,69.0,3.0,1314.0,36.0,1350.0,77.41935483870968,1.6304347826086956
126,63.0,33.0,27.0,6.0,1788.0,12.0,1800.0,52.38095238095239,33.33333333333333
127,48.0,24.0,24.0,0.0,888.0,12.0,900.0,50.0,0.0
128,48.0,27.0,24.0,3.0,1491.0,9.0,1500.0,56.25,20.833333333333332
129,45.0,24.0,18.0,6.0,1482.0,18.0,1500.0,53.333333333333336,27.777777777777775
130,51.0,33.0,27.0,6.0,1326.0,24.0,1350.0,64.70588235294117,12.5
131,39.0,27.0,21.0,6.0,1323.0,27.0,1350.0,69.23076923076923,14.285714285714285
132,39.0,33.0,21.0,12.0,1176.0,24.0,1200.0,84.61538461538461,28.57142857142857
133,36.0,21.0,15.0,6.0,1332.0,18.0,1350.0,58.333333333333336,30.0
134,39.0,18.0,12.0,6.0,1326.0,24.0,1350.0,46.15384615384615,28.125
135,63.0,27.0,21.0,6.0,1179.0,21.0,1200.0,42.857142857142854,16.326530612244895
136,27.0,24.0,18.0,6.0,1035.0,15.0,1050.0,88.88888888888889,23.333333333333332
137,36.0,27.0,21.0,6.0,888.0,12.0,900.0,75.0,21.428571428571427
138,102.0,57.0,51.0,6.0,1326.0,24.0,1350.0,55.88235294117647,6.617647058823529
139,30.0,12.0,6.0,6.0,882.0,18.0,900.0,40.0,50.0
140,42.0,30.0,30.0,0.0,1344.0,6.0,1350.0,71.42857142857143,0.0
141,312.0,153.0,147.0,6.0,1470.0,30.0,1500.0,49.03846153846153,2.040816326530612
142,21.0,21.0,15.0,6.0,1032.0,18.0,1050.0,100.0,23.333333333333332
143,174.0,138.0,138.0,0.0,1188.0,12.0,1200.0,79.3103448275862,0.0
