lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
129,245.336282,245.541426,0.20514399999999,1,1,0,0,1,50,3,47,100.0,0.0,44,1043.7457430960674,934.9616914252856
130,245.541426,246.369068,0.8276419999999973,1,1,0,0,1,50,3,47,100.0,0.0,44,1174.099085208936,130.35334211286863
131,246.369068,246.574238,0.20517000000000962,3,3,0,0,3,50,1,49,100.0,0.0,44,1145.2432791845856,-28.855806024350386
132,246.574238,246.919672,0.34543399999998314,1,1,0,0,1,50,1,49,100.0,0.0,44,1203.4265623391593,58.1832831545737
133,246.919672,247.039678,0.12000600000001782,1,0,1,0,0,50,1,49,0.0,0.0,44,0.0,-1203.4265623391593
134,247.039678,247.293309,0.2536309999999844,1,0,1,0,0,50,2,48,0.0,0.0,44,0.0,0.0
135,247.293309,247.405422,0.11211299999999369,1,0,1,0,0,50,3,47,0.0,0.0,47,0.0,0.0
136,247.405422,247.610564,0.20514200000002347,3,2,1,1,1,50,3,47,66.66666666666666,1.0638297872340425,46,1099.62709799586,1099.62709799586
137,247.610564,248.099674,0.4891099999999824,2,1,1,0,1,50,4,46,50.0,0.0,45,1232.7540394693829,133.12694147352295
138,248.099674,248.338106,0.2384320000000173,1,1,0,0,1,50,5,45,100.0,0.0,44,839.6626104808744,-393.0914289885085
139,248.338106,248.543298,0.2051919999999825,1,1,0,0,1,50,5,45,100.0,0.0,43,1126.0677754457563,286.4051649648819
140,248.543298,248.859681,0.31638300000000186,2,1,1,0,1,50,5,45,50.0,0.0,42,1262.0815165996062,136.01374115384988
141,248.859681,249.366843,0.5071619999999939,1,0,1,0,0,50,6,44,0.0,0.0,42,0.0,-1262.0815165996062
142,249.366843,249.571962,0.2051190000000247,1,1,0,0,1,50,6,44,100.0,0.0,43,1153.508452895653,1153.508452895653
143,249.571962,249.829635,0.2576729999999827,1,1,0,0,1,50,5,45,100.0,0.0,43,1291.4089937298286,137.90054083417567
144,249.829635,250.399666,0.5700310000000002,2,2,0,0,2,50,5,45,100.0,0.0,41,128.925842573051,-1162.4831511567777
145,250.399666,250.607271,0.20760500000000093,2,1,1,0,1,50,3,47,50.0,0.0,43,1180.94913034555,1052.0232877724989
146,250.607271,252.480214,1.8729429999999923,1,1,0,0,1,50,3,47,100.0,0.0,44,1320.7364708600523,139.78734051450238
147,252.480214,252.68535,0.2051360000000102,1,1,0,0,1,50,3,47,100.0,0.0,45,1208.389807795446,-112.34666306460645
148,252.68535,253.521687,0.8363369999999861,1,1,0,0,1,50,3,47,100.0,0.0,45,1350.063947990276,141.67414019483
149,253.521687,253.726929,0.2052420000000268,1,1,0,0,1,50,2,48,100.0,0.0,46,1235.830485245343,-114.23346274493292
150,253.726929,254.308883,0.5819539999999961,1,1,0,0,1,50,1,49,100.0,0.0,47,1379.3914251204997,143.5609398751567
151,254.308883,254.437287,0.12840399999998908,1,1,0,0,1,50,1,49,100.0,0.0,46,91.35715339653089,-1288.0342717239687
152,254.437287,254.642449,0.2051620000000014,1,1,0,0,1,50,1,49,100.0,0.0,46,1263.2711626952396,1171.9140092987086
153,254.642449,254.813669,0.17122000000000526,1,1,0,0,1,50,1,49,100.0,0.0,46,1408.7189022507232,145.44773955548362
154,254.813669,255.017865,0.20419599999999605,1,0,1,0,0,50,0,50,0.0,0.0,47,0.0,-1408.7189022507232
155,255.017865,255.122385,0.10452000000000794,2,2,0,0,2,50,1,49,100.0,0.0,45,174.1507362312534,174.1507362312534
156,255.122385,255.248029,0.1256439999999941,1,0,1,0,0,50,1,49,0.0,0.0,46,0.0,-174.1507362312534
157,255.248029,255.35965,0.11162099999998532,1,1,0,0,1,50,2,48,100.0,0.0,45,93.47208081495036,93.47208081495036
158,255.35965,255.609618,0.24996800000002395,2,1,1,1,0,50,2,48,50.0,0.0,46,19.28153433731231,-74.19054647763805
159,255.609618,256.50461,0.894992000000002,2,1,1,0,1,50,3,47,50.0,0.0,45,37.38552144972926,18.103987112416952
160,256.50461,256.709795,0.20518499999997175,1,1,0,0,1,50,4,46,100.0,0.0,44,1290.7118401451355,1253.3263186954061
161,256.709795,257.135538,0.4257430000000113,1,1,0,0,1,50,4,46,100.0,0.0,44,1438.0463793809458,147.33453923581033
162,257.135538,257.35195,0.21641199999999117,1,0,1,0,0,50,4,46,0.0,0.0,44,0.0,-1438.0463793809458
163,257.35195,257.547066,0.19511599999998452,2,1,1,1,0,50,4,46,50.0,0.0,45,1.0,1.0
164,257.547066,257.752468,0.20540200000004916,1,1,0,0,1,50,5,45,100.0,0.0,44,1318.1525175950326,1317.1525175950326
165,257.752468,257.857103,0.10463499999997339,1,1,0,0,1,50,5,45,100.0,0.0,43,1467.3738565111696,149.22133891613703
166,257.857103,258.014997,0.15789399999999887,2,2,0,0,2,50,5,45,100.0,0.0,42,52.123727703653024,-1415.2501288075166
167,258.014997,258.155152,0.14015499999999292,1,1,0,0,1,50,3,47,100.0,0.0,43,146.2469006017044,94.12317289805137
168,258.155152,258.290237,0.13508500000000367,1,1,0,0,1,50,2,48,100.0,0.0,43,57.87733467375569,-88.36956592794871
169,258.290237,258.399237,0.10900000000003729,3,2,1,0,2,50,3,47,66.66666666666666,0.0,42,1679.2599593935236,1621.3826247197678
170,258.399237,258.594604,0.1953669999999761,1,1,0,0,1,50,3,47,100.0,0.0,44,1345.5931950449285,-333.66676434859505
171,258.594604,258.79975,0.20514600000001337,1,1,0,0,1,50,3,47,100.0,0.0,44,1.0,-1344.5931950449285
172,258.79975,258.951488,0.15173799999996618,1,1,0,0,1,50,1,49,100.0,0.0,46,1526.0288107716174,1525.0288107716174
173,258.951488,259.625173,0.6736850000000345,1,1,0,0,1,50,1,49,100.0,0.0,45,109.84255047302749,-1416.1862602985898
174,259.625173,259.830335,0.20516199999997298,1,1,0,0,1,50,1,49,100.0,0.0,45,1400.4745499447217,1290.6319994716941
175,259.830335,260.079636,0.24930100000000266,2,1,1,0,1,50,1,49,50.0,0.0,45,1555.35628790184,154.88173795711828
176,260.079636,260.249638,0.17000200000001087,2,0,2,0,0,50,3,47,0.0,0.0,45,0.0,-1555.35628790184
177,260.249638,260.363068,0.11342999999999392,2,2,0,0,2,50,3,47,100.0,0.0,45,221.12768208262904,221.12768208262904
178,260.363068,260.66341,0.30034200000000055,1,1,0,0,1,50,3,47,100.0,0.0,43,146.12340063070337,-75.00428145192566
179,260.66341,260.868558,0.20514800000000832,1,1,0,0,1,50,3,47,100.0,0.0,42,1427.9152273946186,1281.7918267639152
180,260.868558,261.236084,0.367525999999998,3,2,1,0,2,50,4,46,66.66666666666666,0.0,40,1660.8693565875428,232.95412919292426
181,261.236084,261.48735,0.2512659999999869,51,44,7,0,44,50,5,45,86.27450980392157,0.0,39,4480.082186892141,2819.2128303045984
182,261.48735,261.780627,0.29327699999998913,45,45,0,0,45,50,5,45,100.0,0.0,35,1439.2837622310212,-3040.79842466112
183,261.780627,262.120257,0.33962999999999965,1,1,0,0,1,50,5,45,100.0,0.0,39,1614.0112421622875,174.72747993126632
184,262.120257,262.325568,0.2053109999999947,1,1,0,0,1,50,3,47,100.0,0.0,41,1482.7965822944113,-131.2146598678762
185,262.325568,262.619693,0.2941250000000082,3,1,2,0,1,50,2,48,33.33333333333333,0.0,42,1643.33871929251,160.5421369980986
186,262.619693,262.824809,0.20511600000003227,1,1,0,0,1,50,4,46,100.0,0.0,42,1510.237259744308,-133.101459548202
187,262.824809,263.299635,0.4748260000000073,1,1,0,0,1,50,4,46,100.0,0.0,44,1672.666196422734,162.428936678426
188,263.299635,263.646724,0.34708899999998266,2,2,0,0,2,50,3,47,100.0,0.0,43,74.99328650030796,-1597.672909922426
189,263.646724,263.757426,0.11070200000000341,1,1,0,0,1,50,3,47,100.0,0.0,43,1537.6779371942039,1462.684650693896
190,263.757426,264.685864,0.9284379999999715,7,2,5,1,1,50,6,44,28.57142857142857,1.1363636363636365,44,1721.2751783099948,183.5972411157909
191,264.685864,264.89101,0.20514600000001337,2,2,0,1,1,50,6,44,100.0,1.1363636363636365,42,1566.1186146441007,-155.15656366589405
192,264.89101,265.003601,0.11259100000000899,1,1,0,0,1,50,6,44,100.0,0.0,42,1731.3211506831801,165.2025360390794
193,265.003601,265.119617,0.1160160000000019,1,0,1,0,0,50,6,44,0.0,0.0,42,0.0,-1731.3211506831801
194,265.119617,265.298495,0.17887799999999743,3,2,1,0,2,50,6,44,66.66666666666666,0.0,42,218.0623304939961,218.0623304939961
195,265.298495,265.719304,0.42080900000001975,1,1,0,1,0,50,6,44,100.0,0.0,41,19.28151189364873,-198.78081860034735
196,265.719304,265.924427,0.20512299999995776,2,2,0,1,1,50,6,44,100.0,1.1363636363636365,40,1630.1223623536937,1610.840850460045
197,265.924427,266.026443,0.10201599999999189,27,19,8,18,1,50,10,40,70.37037037037037,0.06944444444444443,39,2092.16620418623,462.0438418325364
198,266.026443,266.152176,0.12573300000002519,18,12,6,12,0,50,11,39,66.66666666666666,0.0,39,304.19022186878186,-1787.9759823174481
199,266.152176,266.295853,0.14367700000002515,4,0,4,0,0,50,11,39,0.0,0.0,39,0.0,-304.19022186878186
200,266.295853,266.449371,0.15351799999996274,8,7,1,7,0,50,13,37,87.5,0.0,39,354.3490883700773,354.3490883700773
201,266.449371,266.576292,0.12692100000003848,9,9,0,9,0,50,13,37,100.0,0.0,37,45.56302388279933,-308.786064487278
202,266.576292,266.719927,0.14363499999996066,3,3,0,3,0,50,11,39,100.0,0.0,39,3.0,-42.56302388279933
203,266.719927,266.8834,0.16347300000001042,4,4,0,3,1,50,11,39,100.0,0.42735042735042733,38,1622.9999695438232,1619.9999695438232
204,266.8834,267.045817,0.16241700000000492,3,3,0,2,1,50,10,40,100.0,0.625,38,1791.9761049436277,168.97613539980443
205,267.045817,267.204765,0.15894800000000942,1,1,0,0,1,50,9,41,100.0,0.0,38,121.47620452870784,-1670.49990041492
206,267.204765,267.789456,0.5846909999999639,1,1,0,0,1,50,7,43,100.0,0.0,39,124.29610775326718,2.81990322455934
207,267.789456,267.994597,0.205141000000026,1,1,0,0,1,50,5,45,100.0,0.0,41,1647.4406469937908,1523.1445392405235
208,267.994597,269.302928,1.3083310000000097,1,1,0,0,1,50,4,46,100.0,0.0,42,1819.3035820738507,171.86293508005997
209,269.302928,269.863227,0.5602989999999863,2,0,2,0,0,50,4,46,0.0,0.0,42,0.0,-1819.3035820738507
210,269.863227,270.068401,0.20517399999999952,1,1,0,0,1,50,4,46,100.0,0.0,43,1674.881324443687,1674.881324443687
211,270.068401,270.768807,0.7004059999999868,1,1,0,0,1,50,4,46,100.0,0.0,44,1848.6310592040738,173.7497347603869
212,270.768807,270.973902,0.20509500000002845,1,1,0,0,1,50,4,46,100.0,0.0,44,1702.3220018935838,-146.30905731049006
213,270.973902,271.21769,0.243787999999995,1,1,0,0,1,50,2,48,100.0,0.0,46,1877.9585363342972,175.63653444071338
214,271.21769,271.483789,0.266098999999997,3,3,0,0,3,50,2,48,100.0,0.0,44,295.0830613778374,-1582.8754749564598
215,271.483789,271.805203,0.3214140000000043,1,1,0,0,1,50,2,48,100.0,0.0,44,1.0,-294.0830613778374
216,271.805203,272.010335,0.20513199999999188,1,1,0,0,1,50,2,48,100.0,0.0,44,1729.76267934348,1728.76267934348
217,272.010335,272.849662,0.8393270000000257,1,1,0,0,1,50,2,48,100.0,0.0,44,1907.28601346452,177.52333412104008
218,272.849662,273.054774,0.20511199999998553,1,1,0,0,1,50,0,50,100.0,0.0,46,1757.2033567933768,-150.08265667114324
219,273.054774,273.887748,0.8329739999999788,1,1,0,0,1,50,0,50,100.0,0.0,46,1936.613490594744,179.41013380136724
220,273.887748,274.092899,0.20515100000000075,1,1,0,0,1,50,0,50,100.0,0.0,46,1784.6440342432727,-151.9694563514713
221,274.092899,274.309638,0.21673900000001822,1,1,0,0,1,50,0,50,100.0,0.0,46,1965.940967724968,181.2969334816953
222,274.309638,274.911239,0.6016010000000165,1,0,1,0,0,50,0,50,0.0,0.0,46,0.0,-1965.940967724968
223,274.911239,275.103601,0.1923620000000028,2,1,1,0,1,50,2,48,50.0,0.0,45,1812.0847116931704,1812.0847116931704
224,275.103601,275.309631,0.20602999999999838,3,1,2,0,1,50,3,47,33.33333333333333,0.0,46,1995.2684448551915,183.1837331620211
225,275.309631,275.962526,0.6528950000000009,2,2,0,1,1,50,4,46,100.0,1.0869565217391304,45,235.84963882758427,-1759.4188060276074
226,275.962526,276.081318,0.11879199999998491,2,1,1,0,1,50,4,46,50.0,0.0,44,1839.5253891430666,1603.6757503154822
227,276.081318,276.309634,0.22831600000000662,2,0,2,0,0,50,6,44,0.0,0.0,44,997.1342224275958,-842.3911667154708
228,276.309634,276.927461,0.617826999999977,1,1,0,1,0,50,7,43,100.0,0.0,43,37.56307097204196,-959.5711514555538
229,276.927461,277.13263,0.20516900000001215,1,1,0,0,1,50,7,43,100.0,0.0,42,1866.9660665929637,1829.4029956209217
230,277.13263,277.311143,0.17851300000000947,1,1,0,1,0,50,7,43,100.0,0.0,42,2024.5959219854142,157.6298553924505
231,277.311143,277.486404,0.17526099999997768,3,0,3,0,0,50,5,45,0.0,0.0,42,18.28151189364873,-2006.3144100917655
232,277.486404,277.953011,0.46660700000001043,2,1,1,1,0,50,6,44,50.0,0.0,44,1.0,-17.28151189364873
233,277.953011,278.158164,0.2051529999999957,1,1,0,0,1,50,7,43,100.0,0.0,43,1894.4067440428591,1893.4067440428591
234,278.158164,278.295456,0.1372920000000022,1,1,0,0,1,50,7,43,100.0,0.0,41,2053.9233991156357,159.51665507277653
235,278.295456,278.570455,0.2749989999999798,1,1,0,0,1,50,5,45,100.0,0.0,42,218.87035090255648,-1835.0530482130791
236,278.570455,278.968235,0.39778000000001157,2,1,1,0,1,50,5,45,50.0,0.0,42,1.0,-217.87035090255648
237,278.968235,279.173383,0.20514800000000832,1,1,0,0,1,50,4,46,100.0,0.0,42,1921.8474214927558,1920.8474214927558
