second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
155,66.0,18.0,17.0,1.0,1190.0,10.0,1200.0,27.27272727272727,7.0588235294117645
156,39.0,32.0,30.0,2.0,1486.0,14.0,1500.0,82.05128205128204,7.142857142857142
157,75.0,54.0,52.0,2.0,1776.0,24.0,1800.0,72.0,2.8846153846153846
158,51.0,45.0,43.0,2.0,1776.0,24.0,1800.0,88.23529411764706,3.4883720930232553
159,21.0,21.0,19.0,2.0,887.0,13.0,900.0,100.0,7.28744939271255
160,15.0,12.0,10.0,2.0,712.0,38.0,750.0,80.0,3.947368421052632
161,36.0,32.0,31.0,1.0,1344.0,6.0,1350.0,88.88888888888889,7.258064516129032
162,207.0,146.0,144.0,2.0,1744.0,56.0,1800.0,70.53140096618358,0.4464285714285714
163,162.0,138.0,136.0,2.0,1475.0,25.0,1500.0,85.18518518518519,0.8823529411764706
164,42.0,33.0,31.0,2.0,1341.0,9.0,1350.0,78.57142857142857,9.677419354838708
165,90.0,36.0,33.0,3.0,1343.0,7.0,1350.0,40.0,17.532467532467532
166,42.0,41.0,40.0,1.0,1045.0,5.0,1050.0,97.61904761904762,5.25
167,54.0,39.0,37.0,2.0,1191.0,9.0,1200.0,72.22222222222221,7.207207207207208
168,78.0,58.0,55.0,3.0,2089.0,11.0,2100.0,74.35897435897436,10.413223140495868
169,21.0,15.0,14.0,1.0,1036.0,14.0,1050.0,71.42857142857143,5.357142857142857
170,48.0,27.0,25.0,2.0,1621.0,29.0,1650.0,56.25,4.551724137931035
171,321.0,312.0,310.0,2.0,1343.0,7.0,1350.0,97.19626168224299,1.2442396313364055
172,42.0,24.0,22.0,2.0,1343.0,7.0,1350.0,57.14285714285714,17.532467532467532
173,42.0,17.0,15.0,2.0,1190.0,10.0,1200.0,40.476190476190474,16.0
174,27.0,17.0,15.0,2.0,1179.0,21.0,1200.0,62.96296296296296,7.619047619047619
175,42.0,24.0,23.0,1.0,1040.0,10.0,1050.0,57.14285714285714,4.565217391304348
176,27.0,26.0,25.0,1.0,881.0,19.0,900.0,96.29629629629629,1.894736842105263
177,48.0,36.0,33.0,3.0,1038.0,12.0,1050.0,75.0,7.954545454545455
178,75.0,31.0,25.0,6.0,1617.0,33.0,1650.0,41.333333333333336,12.0
179,48.0,26.0,24.0,2.0,1022.0,28.0,1050.0,54.166666666666664,3.1249999999999996
180,42.0,24.0,23.0,1.0,1324.0,26.0,1350.0,57.14285714285714,2.2575250836120397
181,57.0,42.0,41.0,1.0,1631.0,19.0,1650.0,73.68421052631578,2.1181001283697047
182,51.0,26.0,26.0,0.0,1189.0,11.0,1200.0,50.98039215686274,0.0
183,63.0,16.0,16.0,0.0,1044.0,6.0,1050.0,25.396825396825395,0.0
184,27.0,21.0,19.0,2.0,896.0,4.0,900.0,77.77777777777779,23.684210526315788
185,90.0,66.0,62.0,4.0,1340.0,10.0,1350.0,73.33333333333333,8.709677419354838
186,30.0,15.0,13.0,2.0,896.0,4.0,900.0,50.0,34.61538461538462
187,78.0,32.0,30.0,2.0,1490.0,10.0,1500.0,41.02564102564102,10.0
