lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
171,171.0,172.0,1.0,321,60,261,0,60,1350,0,1350,18.69158878504673,0.0,714,0.0,0.0
172,172.0,173.0,1.0,42,24,18,0,24,1350,0,1350,57.14285714285714,0.0,714,0.0,0.0
173,173.0,174.0,1.0,42,27,15,0,27,1200,0,1200,64.28571428571429,0.0,609,0.0,0.0
174,174.0,175.0,1.0,27,21,6,0,21,1200,0,1200,77.77777777777779,0.0,609,0.0,0.0
175,175.0,176.0,1.0,42,18,24,0,18,1050,0,1050,42.857142857142854,0.0,567,0.0,0.0
176,176.0,177.0,1.0,27,18,9,0,18,900,0,900,66.66666666666666,0.0,441,0.0,0.0
177,177.0,178.0,1.0,48,39,9,0,39,1050,0,1050,81.25,0.0,546,0.0,0.0
178,178.0,179.0,1.0,75,36,39,0,36,1650,0,1650,48.0,0.0,762,0.0,0.0
179,179.0,180.0,1.0,48,24,24,0,24,1050,0,1050,50.0,0.0,510,0.0,0.0
180,180.0,181.0,1.0,42,18,24,0,18,1350,0,1350,42.857142857142854,0.0,678,0.0,0.0
181,181.0,182.0,1.0,57,33,24,0,33,1650,0,1650,57.89473684210527,0.0,828,0.0,0.0
182,182.0,183.0,1.0,51,15,36,0,15,1200,0,1200,29.411764705882355,0.0,600,0.0,0.0
183,183.0,184.0,1.0,63,24,39,0,24,1050,0,1050,38.095238095238095,0.0,501,0.0,0.0
184,184.0,185.0,1.0,27,18,9,0,18,900,0,900,66.66666666666666,0.0,444,0.0,0.0
185,185.0,186.0,1.0,90,18,72,0,18,1350,0,1350,20.0,0.0,603,0.0,0.0
186,186.0,187.0,1.0,30,18,12,0,18,900,0,900,60.0,0.0,429,0.0,0.0
187,187.0,188.0,1.0,78,36,42,0,36,1500,0,1500,46.15384615384615,0.0,705,0.0,0.0
188,188.0,189.0,1.0,45,27,18,0,27,1350,0,1350,60.0,0.0,672,0.0,0.0
189,189.0,190.0,1.0,33,27,6,0,27,1200,0,1200,81.81818181818183,0.0,543,0.0,0.0
190,190.0,191.0,1.0,57,39,18,0,39,1500,0,1500,68.42105263157895,0.0,720,0.0,0.0
191,191.0,192.0,1.0,51,27,24,0,27,1350,0,1350,52.94117647058824,0.0,618,0.0,0.0
192,192.0,193.0,1.0,87,39,48,0,39,1500,0,1500,44.827586206896555,0.0,735,0.0,0.0
193,193.0,194.0,1.0,39,15,24,0,15,1050,0,1050,38.46153846153847,0.0,471,0.0,0.0
194,194.0,195.0,1.0,48,36,12,0,36,1500,0,1500,75.0,0.0,687,0.0,0.0
195,195.0,196.0,1.0,69,21,48,0,21,1200,0,1200,30.434782608695656,0.0,555,0.0,0.0
196,196.0,197.0,1.0,24,15,9,0,15,1050,0,1050,62.5,0.0,516,0.0,0.0
197,197.0,198.0,1.0,60,36,24,0,36,1500,0,1500,60.0,0.0,726,0.0,0.0
198,198.0,199.0,1.0,78,48,30,0,48,1650,0,1650,61.53846153846154,0.0,762,0.0,0.0
199,199.0,200.0,1.0,27,24,3,0,24,1350,0,1350,88.88888888888889,0.0,594,0.0,0.0
200,200.0,201.0,1.0,21,18,3,0,18,1050,0,1050,85.71428571428571,0.0,420,0.0,0.0
201,201.0,202.0,1.0,15,9,6,0,9,750,0,750,60.0,0.0,303,0.0,0.0
202,202.0,203.0,1.0,9,9,0,0,9,450,0,450,100.0,0.0,150,0.0,0.0
