second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
111,330.0,185.0,113.0,72.0,249.0,1551.0,1800.0,56.060606060606055,0.7394601256397528
112,33.0,25.0,1.0,24.0,152.0,898.0,1050.0,75.75757575757575,28.062360801781736
113,66.0,28.0,5.0,23.0,263.0,1237.0,1500.0,42.42424242424242,5.578011317704123
114,27.0,26.0,3.0,23.0,182.0,1018.0,1200.0,96.29629629629629,9.037328094302554
115,39.0,28.0,2.0,26.0,205.0,1145.0,1350.0,71.7948717948718,15.327510917030569
116,48.0,35.0,2.0,33.0,249.0,1251.0,1500.0,72.91666666666666,19.784172661870503
117,48.0,34.0,4.0,30.0,271.0,1379.0,1650.0,70.83333333333334,8.97389412617839
118,60.0,33.0,4.0,29.0,282.0,1218.0,1500.0,55.00000000000001,8.928571428571429
119,51.0,35.0,8.0,27.0,319.0,1331.0,1650.0,68.62745098039215,4.183884297520661
120,48.0,27.0,2.0,25.0,360.0,1290.0,1650.0,56.25,15.988372093023255
121,84.0,59.0,6.0,53.0,369.0,1431.0,1800.0,70.23809523809523,11.11111111111111
122,75.0,45.0,5.0,40.0,363.0,1287.0,1650.0,60.0,10.256410256410255
123,39.0,26.0,2.0,24.0,345.0,1005.0,1350.0,66.66666666666666,16.119402985074625
124,33.0,25.0,3.0,22.0,279.0,921.0,1200.0,75.75757575757575,9.554831704668839
125,93.0,53.0,3.0,50.0,310.0,1040.0,1350.0,56.98924731182796,21.634615384615387
126,63.0,42.0,5.0,37.0,455.0,1345.0,1800.0,66.66666666666666,9.903345724907064
127,48.0,32.0,5.0,27.0,224.0,676.0,900.0,66.66666666666666,7.1893491124260365
128,48.0,33.0,4.0,29.0,392.0,1108.0,1500.0,68.75,9.814981949458483
129,45.0,29.0,2.0,27.0,400.0,1100.0,1500.0,64.44444444444444,18.40909090909091
130,51.0,35.0,6.0,29.0,386.0,964.0,1350.0,68.62745098039215,6.768672199170124
131,39.0,31.0,4.0,27.0,405.0,945.0,1350.0,79.48717948717949,9.642857142857144
132,39.0,29.0,3.0,26.0,388.0,812.0,1200.0,74.35897435897436,12.807881773399014
133,36.0,28.0,3.0,25.0,400.0,950.0,1350.0,77.77777777777779,11.842105263157896
134,39.0,22.0,1.0,21.0,430.0,920.0,1350.0,56.41025641025641,30.815217391304348
135,63.0,35.0,8.0,27.0,392.0,808.0,1200.0,55.55555555555556,5.012376237623762
136,27.0,26.0,5.0,21.0,351.0,699.0,1050.0,96.29629629629629,6.309012875536481
137,36.0,28.0,6.0,22.0,303.0,597.0,900.0,77.77777777777779,5.527638190954773
138,102.0,68.0,30.0,38.0,445.0,905.0,1350.0,66.66666666666666,1.889502762430939
139,30.0,19.0,3.0,16.0,296.0,604.0,900.0,63.33333333333333,7.947019867549669
140,42.0,20.0,4.0,16.0,358.0,992.0,1350.0,47.61904761904761,5.443548387096774
141,312.0,206.0,117.0,89.0,419.0,1081.0,1500.0,66.02564102564102,1.0555278825399084
142,21.0,20.0,3.0,17.0,278.0,772.0,1050.0,95.23809523809523,7.707253886010363
143,174.0,150.0,81.0,69.0,311.0,889.0,1200.0,86.20689655172413,1.149856267966504
144,39.0,36.0,5.0,31.0,449.0,1201.0,1650.0,92.3076923076923,8.517901748542881
145,33.0,21.0,1.0,20.0,297.0,753.0,1050.0,63.63636363636363,27.88844621513944
146,45.0,32.0,1.0,31.0,340.0,860.0,1200.0,71.11111111111111,43.25581395348837
147,39.0,37.0,2.0,35.0,266.0,784.0,1050.0,94.87179487179486,23.4375
148,24.0,24.0,2.0,22.0,186.0,564.0,750.0,100.0,14.627659574468085
149,27.0,24.0,1.0,23.0,250.0,800.0,1050.0,88.88888888888889,30.1875
150,51.0,43.0,1.0,42.0,348.0,1152.0,1500.0,84.31372549019608,54.6875
151,51.0,39.0,17.0,22.0,308.0,1042.0,1350.0,76.47058823529412,1.6766399458055774
152,51.0,32.0,0.0,32.0,292.0,908.0,1200.0,62.745098039215684,0.0
153,24.0,13.0,1.0,12.0,130.0,320.0,450.0,54.166666666666664,16.875
154,21.0,19.0,1.0,18.0,183.0,717.0,900.0,90.47619047619048,22.594142259414227
155,66.0,53.0,1.0,52.0,251.0,949.0,1200.0,80.3030303030303,65.75342465753424
156,39.0,33.0,6.0,27.0,356.0,1144.0,1500.0,84.61538461538461,5.90034965034965
157,75.0,51.0,8.0,43.0,398.0,1402.0,1800.0,68.0,6.900855920114123
158,51.0,43.0,6.0,37.0,460.0,1340.0,1800.0,84.31372549019608,8.283582089552239
159,21.0,18.0,2.0,16.0,185.0,715.0,900.0,85.71428571428571,10.06993006993007
160,15.0,14.0,1.0,13.0,197.0,553.0,750.0,93.33333333333333,17.63110307414105
161,36.0,32.0,4.0,28.0,376.0,974.0,1350.0,88.88888888888889,9.702258726899384
162,207.0,170.0,42.0,128.0,406.0,1394.0,1800.0,82.1256038647343,3.93523262963722
163,162.0,136.0,40.0,96.0,350.0,1150.0,1500.0,83.9506172839506,3.1304347826086953
164,42.0,31.0,6.0,25.0,340.0,1010.0,1350.0,73.80952380952381,5.56930693069307
165,90.0,49.0,4.0,45.0,356.0,994.0,1350.0,54.44444444444444,15.27917505030181
166,42.0,31.0,10.0,21.0,272.0,778.0,1050.0,73.80952380952381,2.8341902313624683
167,54.0,40.0,8.0,32.0,320.0,880.0,1200.0,74.07407407407408,5.454545454545455
168,78.0,55.0,9.0,46.0,587.0,1513.0,2100.0,70.51282051282051,7.094073584489975
169,21.0,15.0,1.0,14.0,295.0,755.0,1050.0,71.42857142857143,19.47019867549669
170,48.0,31.0,2.0,29.0,469.0,1181.0,1650.0,64.58333333333334,20.258255715495345
171,321.0,157.0,135.0,22.0,397.0,953.0,1350.0,48.90965732087228,0.23084994753410285
172,42.0,20.0,0.0,20.0,452.0,898.0,1350.0,47.61904761904761,0.0
173,42.0,21.0,4.0,17.0,395.0,805.0,1200.0,50.0,6.335403726708075
174,27.0,19.0,3.0,16.0,407.0,793.0,1200.0,70.37037037037037,8.070617906683479
175,42.0,21.0,9.0,12.0,376.0,674.0,1050.0,50.0,2.077151335311573
176,27.0,21.0,7.0,14.0,282.0,618.0,900.0,77.77777777777779,2.912621359223301
177,48.0,33.0,6.0,27.0,340.0,710.0,1050.0,68.75,6.654929577464788
178,75.0,44.0,8.0,36.0,547.0,1103.0,1650.0,58.666666666666664,6.731640979147779
179,48.0,34.0,7.0,27.0,388.0,662.0,1050.0,70.83333333333334,6.117824773413897
180,42.0,31.0,4.0,27.0,451.0,899.0,1350.0,73.80952380952381,10.136262513904338
181,57.0,41.0,7.0,34.0,599.0,1051.0,1650.0,71.9298245614035,7.625390784287073
