lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
286,286.0,287.0,1.0,42,36,6,6,30,1050,48,1002,85.71428571428571,5.2395209580838324,864,38646.82290213552,-845.7897263026466
287,287.0,288.0,1.0,27,27,0,0,27,900,48,852,100.0,0.0,756,41059.682423063714,9604.432872976799
288,288.0,289.0,1.0,42,39,3,0,39,1200,63,1137,92.85714285714286,0.0,1014,41852.739397213976,-6844.900364845166
289,289.0,290.0,1.0,30,27,3,0,27,1200,39,1161,90.0,0.0,1050,46380.12810267668,4403.4503926911975
290,290.0,291.0,1.0,51,42,9,0,42,1350,27,1323,82.35294117647058,0.0,1215,48465.10261613178,-5238.235954993246
291,291.0,292.0,1.0,363,318,45,30,288,1950,129,1821,87.60330578512396,10.28006589785832,1713,90535.97032124533,17638.267263122543
292,292.0,293.0,1.0,234,177,57,123,54,1950,234,1716,75.64102564102564,0.49889135254988914,1635,56409.734423733564,-13997.604145587276
293,293.0,294.0,1.0,177,135,42,123,12,1500,405,1095,76.27118644067797,0.13364517206815904,1053,35293.45968017227,-4650.471759298582
294,294.0,295.0,1.0,117,108,9,90,18,1650,378,1272,92.3076923076923,0.25943396226415094,1221,48130.56719052403,282.87210450158534
295,295.0,296.0,1.0,51,30,21,9,21,1200,117,1083,58.82352941176471,2.5854108956602033,1041,41280.13669235451,3094.8926972901554
296,296.0,297.0,1.0,15,12,3,0,12,750,66,684,80.0,0.0,657,32583.460968614163,6985.07311114116
297,297.0,298.0,1.0,78,45,33,9,36,1800,249,1551,57.692307692307686,4.6421663442940035,1482,67749.81233055596,7910.963550307317
298,298.0,299.0,1.0,72,45,27,3,42,1800,156,1644,62.5,15.328467153284672,1524,46421.0732300462,-15509.63898481353
299,299.0,300.0,1.0,108,87,21,42,45,1950,198,1752,80.55555555555556,1.1925146771037183,1641,44734.275396377125,-4336.154004110639
300,300.0,301.0,1.0,120,105,15,39,66,1950,165,1785,87.5,1.8487394957983194,1614,23168.217851860238,-8029.492831622906
301,301.0,302.0,1.0,66,54,12,0,54,1800,141,1659,81.81818181818183,0.0,1476,72553.80315579296,26939.859709099987
302,302.0,303.0,1.0,66,42,24,9,33,1800,120,1680,63.63636363636363,3.9285714285714284,1563,37530.86198605468,-13048.859217041467
303,303.0,304.0,1.0,309,297,12,9,288,1800,129,1671,96.11650485436894,34.47037701974865,1497,43265.569579880976,-5343.928908873653
304,304.0,305.0,1.0,45,36,9,9,27,1350,126,1224,80.0,3.308823529411765,1110,48833.73785595736,-947.1156284141061
305,305.0,306.0,1.0,87,78,9,3,75,1200,108,1092,89.65517241379311,27.47252747252747,966,46200.59782132341,14130.598464517503
306,306.0,307.0,1.0,30,21,9,3,18,1350,93,1257,70.0,6.443914081145585,1098,49296.8583198005,-7347.153882611356
307,307.0,308.0,1.0,54,54,0,3,51,1500,45,1455,100.0,17.52577319587629,1272,56137.82247249355,4642.136641815465
308,308.0,309.0,1.0,21,15,6,3,12,900,36,864,71.42857142857143,4.166666666666667,774,39635.046843740674,2433.7145343639563
309,309.0,310.0,1.0,45,39,6,3,36,1350,39,1311,86.66666666666667,12.356979405034325,1191,62932.339807952965,-2730.223848925571
310,310.0,311.0,1.0,72,36,36,9,27,1500,183,1317,50.0,3.416856492027335,1245,39008.32155374344,-9467.723553851498
311,311.0,312.0,1.0,51,42,9,9,33,1800,177,1623,82.35294117647058,4.066543438077634,1482,60770.98429596184,928.6551983122508
312,312.0,313.0,1.0,72,45,27,6,39,1800,141,1659,62.5,7.05244122965642,1536,63296.507254264725,11334.597189749407
313,313.0,314.0,1.0,45,33,12,6,27,1650,180,1470,73.33333333333333,5.051020408163265,1374,45046.508893067265,-15962.973591854367
314,314.0,315.0,1.0,60,51,9,15,36,1500,126,1374,85.0,2.6200873362445414,1260,51255.14066194864,2868.376328090559
315,315.0,316.0,1.0,54,42,12,6,36,1350,96,1254,77.77777777777779,6.45933014354067,1149,55578.68567453502,14605.117266591697
316,316.0,317.0,1.0,45,27,18,3,24,1350,90,1260,60.0,8.571428571428571,1146,57704.82774787293,-6672.82717453023
317,317.0,318.0,1.0,54,36,18,0,36,1350,81,1269,66.66666666666666,0.0,1170,47959.738836631484,-7637.8992949917
318,318.0,319.0,1.0,63,48,15,6,42,1800,168,1632,76.19047619047619,7.720588235294118,1536,72116.45160389926,7573.000857793678
319,319.0,320.0,1.0,51,39,12,3,36,1050,105,945,76.47058823529412,13.333333333333332,879,42897.0051894144,1828.2819370330953
320,320.0,321.0,1.0,45,42,3,3,39,1800,135,1665,93.33333333333333,14.054054054054053,1464,60751.25676382645,-7052.400036998856
321,321.0,322.0,1.0,336,306,30,0,306,1650,63,1587,91.07142857142857,0.0,1389,84246.25161014554,3199.2200102753422
322,322.0,323.0,1.0,42,33,9,3,30,1500,60,1440,78.57142857142857,10.416666666666668,1245,70090.78913389846,-5334.372196498656
323,323.0,324.0,1.0,39,24,15,3,21,1350,51,1299,61.53846153846154,7.274826789838337,1176,40454.0944092806,-2409.362143163782
324,324.0,325.0,1.0,24,18,6,3,15,900,45,855,75.0,5.2631578947368425,798,38529.50175029131,12949.945660540996
