lti_number,lti_start_time,lti_end_time,avg_rss_mb,ram_utilization_percent,cpu_utilization_percent,rss_mb,vms_mb,peak_rss_mb,cpu_time_s_delta,wall_time_s_delta
132,46.752855,46.957351,677.828125,8.274269104003906,101.13707333114121,677.8359375,3558.32421875,677.41796875,0.30000000000000426,0.29662713198922575
133,46.957351,47.111576,677.857421875,8.274626731872559,100.2126020357541,677.87890625,3558.32421875,677.66796875,0.29999999999999716,0.2993635470047593
134,47.111576,47.778512,677.884765625,8.2749605178833,100.69492939887634,677.890625,3558.32421875,677.66796875,0.28999999999999915,0.28799861297011375
135,47.778512,47.982992,677.919921875,8.275389671325684,98.06306774228591,677.94921875,3558.32421875,677.66796875,0.28999999999999915,0.2957280520349741
136,47.982992,48.174746,677.9609375,8.275890350341797,102.03664453682792,677.97265625,3558.32421875,677.66796875,0.3100000000000023,0.3038124209269881
137,48.174746,48.351577,677.974609375,8.276057243347168,98.12761390706936,677.9765625,3558.32421875,677.66796875,0.29999999999999716,0.30572434002533555
138,48.351577,48.681181,678.001953125,8.27639102935791,101.25039774057079,678.02734375,3558.32421875,677.66796875,0.28999999999999915,0.2864186279475689
139,48.681181,48.827861,678.03125,8.276748657226562,99.72558574443082,678.03515625,3558.32421875,677.66796875,0.30000000000000426,0.30082550807856023
140,48.827861,49.03247,678.04296875,8.276891708374023,98.94910845289897,678.05078125,3558.32421875,677.66796875,0.30999999999999517,0.31329236296005547
141,49.03247,49.160805,678.064453125,8.277153968811035,100.15301341526455,678.078125,3558.32421875,677.66796875,0.29000000000000625,0.28955693903844804
142,49.160805,49.321686,678.091796875,8.277487754821777,101.48321117762802,678.10546875,3558.32421875,677.91796875,0.30999999999999517,0.3054692459991202
143,49.321686,49.860363,678.111328125,8.277726173400879,101.00518173993336,678.1171875,3558.32421875,677.91796875,0.3100000000000023,0.30691494699567556
144,49.860363,50.064835,678.119140625,8.27782154083252,97.12848380779279,678.12109375,3558.32421875,677.91796875,0.28999999999999915,0.29857358895242214
145,50.064835,50.182203,678.130859375,8.27796459197998,101.90586905265873,678.140625,3558.32421875,677.91796875,0.29999999999999716,0.29438932496123016
146,50.182203,50.572629,678.154296875,8.278250694274902,100.68629021796842,678.16796875,3558.32421875,677.91796875,0.29000000000000625,0.288023324101232
147,50.572629,50.736364,678.185546875,8.278632164001465,99.15219457465264,678.203125,3558.32421875,677.91796875,0.27999999999999403,0.28239415294956416
148,50.736364,50.897374,678.224609375,8.279109001159668,98.97441088276314,678.24609375,3558.32421875,677.91796875,0.3100000000000023,0.31321227096486837
149,50.897374,51.101946,678.25390625,8.27946662902832,101.69729979986954,678.26171875,3558.32421875,677.91796875,0.29999999999999716,0.2949930829927325
150,51.101946,51.810054,678.271484375,8.279681205749512,97.80356113333893,678.28125,3558.32421875,677.91796875,0.28000000000000114,0.2862881440669298
151,51.810054,52.01462,678.2890625,8.279895782470703,99.76704087129195,678.296875,3558.32421875,677.91796875,0.28999999999999915,0.29067715897690505
152,52.01462,52.29737,678.310546875,8.280158042907715,100.19353115381004,678.32421875,3558.32421875,677.91796875,0.30000000000000426,0.2994205279974267
153,52.29737,52.843069,678.34375,8.280563354492188,100.84589569368521,678.36328125,3558.32421875,678.16796875,0.29999999999999716,0.2974835990462452
154,52.843069,53.047545,678.37890625,8.28099250793457,100.9221774301591,678.39453125,3558.32421875,678.16796875,0.30000000000000426,0.29725874692667276
155,53.047545,53.174631,678.40625,8.281326293945312,98.46826702509419,678.41796875,3558.32421875,678.16796875,0.27999999999999403,0.2843555680010468
156,53.174631,53.843462,678.4296875,8.281612396240234,101.77820905338683,678.44140625,3558.32421875,678.16796875,0.3200000000000003,0.314409148064442
157,53.843462,54.092813,678.451171875,8.281874656677246,99.79027976298055,678.4609375,3558.32421875,678.16796875,0.30000000000000426,0.3006304829614237
158,54.092813,54.361577,678.46484375,8.282041549682617,98.40390695883056,678.46875,3558.32421875,678.16796875,0.28999999999999915,0.29470374598167837
159,54.361577,54.922203,678.685546875,8.284735679626465,101.61899069275009,678.90234375,3559.640625,678.66796875,0.29999999999999716,0.29522040905430913
160,54.922203,55.071577,678.91015625,8.287477493286133,99.54852079136045,678.91796875,3559.640625,678.66796875,0.28000000000000114,0.2812698750058189
161,55.071577,55.177412,678.92578125,8.287668228149414,100.52930497875766,678.93359375,3559.640625,678.66796875,0.3100000000000023,0.30836779391393065
162,55.177412,55.477335,678.94140625,8.287858963012695,97.07260681712518,678.94921875,3559.640625,678.66796875,0.28999999999999915,0.29874545405618846
163,55.477335,55.741562,678.966796875,8.288168907165527,101.18570931919686,678.984375,3559.640625,678.66796875,0.28000000000000114,0.27671891800127923
164,55.741562,55.883302,678.986328125,8.288407325744629,100.0717114063108,678.98828125,3559.640625,678.66796875,0.29999999999999716,0.2997850199462846
165,55.883302,56.155816,679.001953125,8.28859806060791,101.42850464216839,679.015625,3559.640625,678.66796875,0.3100000000000023,0.3056340040639043
166,56.155816,56.56435,679.029296875,8.288931846618652,97.28620924061103,679.04296875,3559.640625,678.66796875,0.28999999999999915,0.29808952601160854
167,56.56435,56.877871,679.0546875,8.289241790771484,99.68250196537016,679.06640625,3559.640625,678.66796875,0.28000000000000114,0.28089182602707297
168,56.877871,56.995061,679.076171875,8.289504051208496,103.22101774344736,679.0859375,3559.640625,678.66796875,0.29999999999999716,0.2906384828966111
169,56.995061,57.199583,679.09765625,8.289766311645508,98.351123716673,679.109375,3559.640625,678.91796875,0.28999999999999915,0.2948619080707431
170,57.199583,57.891027,679.12109375,8.29005241394043,101.21456055052272,679.1328125,3559.640625,678.91796875,0.30000000000000426,0.2964000420179218
171,57.891027,58.127099,679.140625,8.290290832519531,99.47192840700036,679.1484375,3559.640625,678.91796875,0.29999999999999716,0.30159262497909367
172,58.127099,58.275338,679.16796875,8.290624618530273,100.45071960014286,679.1875,3559.640625,678.91796875,0.28999999999999915,0.28869877802208066
173,58.275338,58.897433,679.19921875,8.291006088256836,99.8068791903879,679.2109375,3559.640625,678.91796875,0.3100000000000023,0.3105998329119757
174,58.897433,59.152279,679.228515625,8.291363716125488,97.83908863561473,679.24609375,3559.640625,678.91796875,0.3100000000000023,0.31684677803423256
175,59.152279,59.359322,679.251953125,8.29164981842041,101.24908567637006,679.2578125,3559.640625,678.91796875,0.29999999999999716,0.2962989719817415
176,59.359322,59.905362,679.271484375,8.291888236999512,99.26360654186047,679.28515625,3559.640625,678.91796875,0.28000000000000114,0.28207719803322107
177,59.905362,60.135434,679.29296875,8.292150497436523,100.72917650138574,679.30078125,3559.640625,678.91796875,0.29999999999999716,0.297828305978328
178,60.135434,60.401675,679.318359375,8.292460441589355,99.27180670910012,679.3359375,3559.640625,678.91796875,0.28999999999999915,0.2921272510429844
179,60.401675,60.590186,679.34765625,8.292818069458008,98.56403085186994,679.359375,3559.640625,679.16796875,0.29000000000000625,0.2942249799380079
180,60.590186,60.821303,679.37109375,8.29310417175293,102.24548429899323,679.3828125,3559.640625,679.16796875,0.28999999999999915,0.28363110800273716
181,60.821303,61.027472,679.39453125,8.293390274047852,100.38120262696077,679.40625,3559.640625,679.16796875,0.29999999999999716,0.2988607350271195
182,61.027472,61.231943,679.419921875,8.293700218200684,99.60029644801975,679.43359375,3559.640625,679.16796875,0.28999999999999915,0.2911637920187786
183,61.231943,61.481415,679.44140625,8.293962478637695,100.64894884618735,679.44921875,3559.640625,679.16796875,0.30000000000000426,0.2980657060397789
184,61.481415,62.088667,679.470703125,8.294320106506348,97.45660299668,679.4921875,3559.640625,679.16796875,0.27999999999999403,0.2873073669616133
185,62.088667,62.293177,679.501953125,8.29470157623291,102.04578180586729,679.51171875,3559.640625,679.16796875,0.29000000000000625,0.2841861710185185
186,62.293177,62.88981,679.525390625,8.294987678527832,100.32665633724204,679.5390625,3559.640625,679.16796875,0.28999999999999915,0.28905578097328544
187,62.88981,63.119382,679.552734375,8.295321464538574,97.5863897822672,679.56640625,3559.640625,679.16796875,0.28999999999999915,0.29717258794698864
188,63.119382,63.323836,679.583984375,8.295702934265137,103.02451342911692,679.6015625,3559.640625,679.41796875,0.28000000000000114,0.2717799780657515
189,63.323836,64.146743,679.61328125,8.296060562133789,98.63785457000348,679.625,3559.640625,679.41796875,0.27999999999999403,0.28386667696759105
190,64.146743,64.358456,679.640625,8.296394348144531,99.78287210998407,679.65625,3559.640625,679.41796875,0.29000000000000625,0.2906310410471633
191,64.358456,65.075142,679.712890625,8.297276496887207,101.47694820846122,679.76953125,3559.80078125,679.41796875,0.30999999999999517,0.30548809899482876
192,65.075142,65.198687,679.771484375,8.297991752624512,96.76249464425555,679.7734375,3559.80078125,679.41796875,0.2700000000000031,0.2790337320184335
193,65.198687,65.47831,679.7734375,8.298015594482422,102.26265959243597,679.7734375,3559.80078125,679.41796875,0.3299999999999983,0.3226984329521656
194,65.47831,65.691577,679.78125,8.298110961914062,98.59114779956438,679.7890625,3559.80078125,679.41796875,0.28999999999999915,0.2941440549911931
195,65.691577,66.117412,679.798828125,8.298325538635254,100.83473333058173,679.80859375,3559.80078125,679.41796875,0.3100000000000023,0.3074337480356917
196,66.117412,66.321932,679.8203125,8.298587799072266,98.19675940184929,679.83203125,3559.80078125,679.41796875,0.28999999999999915,0.29532542801462114
197,66.321932,67.147218,679.845703125,8.298897743225098,101.13266052203664,679.859375,3559.80078125,679.66796875,0.28000000000000114,0.27686406997963786
198,67.147218,67.351763,679.87109375,8.29920768737793,101.24689262050941,679.8828125,3559.80078125,679.66796875,0.29999999999999716,0.2963053899584338
199,67.351763,67.505375,679.890625,8.299446105957031,99.66368755043187,679.8984375,3559.80078125,679.66796875,0.30000000000000426,0.3010123419808224
200,67.505375,67.705627,679.912109375,8.299708366394043,97.59379598127137,679.92578125,3559.80078125,679.66796875,0.29999999999999716,0.3073965890798718
201,67.705627,68.181683,679.943359375,8.300089836120605,99.80617541946265,679.9609375,3559.80078125,679.66796875,0.29999999999999716,0.3005826029693708
202,68.181683,68.379046,679.962890625,8.300328254699707,100.60396933518128,679.96484375,3559.80078125,679.66796875,0.29000000000000625,0.2882590040098876
203,68.379046,69.13859,679.982421875,8.300566673278809,101.25423323582253,680.0,3560.80078125,679.66796875,0.30999999999999517,0.3061600390356034
204,69.13859,69.242237,680.017578125,8.300995826721191,99.3688478299747,680.03515625,3560.80078125,679.66796875,0.30000000000000426,0.30190548300743103
205,69.242237,69.446734,680.05078125,8.301401138305664,101.66473461959824,680.06640625,3560.80078125,679.66796875,0.29999999999999716,0.295087574981153
206,69.446734,70.122617,680.068359375,8.301615715026855,99.13745900301173,680.0703125,3560.80078125,679.66796875,0.29000000000000625,0.2925231319386512
207,70.122617,70.25158,680.08203125,8.301782608032227,98.02658587194678,680.09375,3560.80078125,679.66796875,0.29000000000000625,0.2958381110802293
208,70.25158,70.461823,680.11328125,8.302164077758789,100.03820305077701,680.1328125,3560.80078125,679.91796875,0.3199999999999932,0.3198777969228104
209,70.461823,72.393442,680.142578125,8.302521705627441,100.9553811340241,680.15234375,3560.80078125,679.91796875,0.29999999999999716,0.29716098005883396
210,72.393442,72.573293,680.1640625,8.302783966064453,100.66554399827916,680.17578125,3560.80078125,679.91796875,0.29000000000000625,0.288082682993263
211,72.573293,72.711574,680.18359375,8.303022384643555,99.60771971999395,680.19140625,3560.80078125,679.91796875,0.28999999999999204,0.29114209301769733
212,72.711574,73.238211,680.2109375,8.303356170654297,100.41615338543453,680.23046875,3560.80078125,679.91796875,0.3100000000000023,0.3087152709485963
213,73.238211,73.442673,680.23828125,8.303689956665039,98.42808929062653,680.24609375,3560.80078125,679.91796875,0.29999999999999716,0.3047910430468619
214,73.442673,73.655892,680.263671875,8.303999900817871,102.22925502574527,680.28125,3560.80078125,679.91796875,0.3100000000000023,0.3032400069059804
215,73.655892,73.956288,680.29296875,8.304357528686523,97.03219071391966,680.3046875,3560.80078125,679.91796875,0.28000000000000114,0.2885640300810337
216,73.956288,74.20433,680.314453125,8.304619789123535,101.54414147412238,680.32421875,3560.80078125,679.91796875,0.3100000000000023,0.3052859529852867
217,74.20433,74.450783,680.337890625,8.304905891418457,97.90853444268048,680.3515625,3560.80078125,680.16796875,0.3100000000000023,0.31662204093299806
218,74.450783,74.719174,680.36328125,8.305215835571289,102.779525142966,680.375,3560.80078125,680.16796875,0.3199999999999932,0.3113460580352694
219,74.719174,75.30509,680.3828125,8.30545425415039,99.22852355160867,680.390625,3560.80078125,680.16796875,0.29000000000000625,0.2922546759946272
220,75.30509,75.50956,680.40625,8.305740356445312,98.12863229165195,680.421875,3560.80078125,680.16796875,0.28000000000000114,0.2853397560538724
221,75.50956,75.779189,680.4375,8.306121826171875,99.29493614510486,680.453125,3560.80078125,680.16796875,0.29999999999999716,0.3021302109118551
222,75.779189,75.884396,680.470703125,8.306527137756348,100.89646081737381,680.48828125,3560.80078125,680.16796875,0.3100000000000023,0.30724566301796585
223,75.884396,76.079091,680.69921875,8.309316635131836,104.2269643302353,680.91015625,3561.12109375,680.66796875,0.3299999999999841,0.3166167240124196
224,76.079091,76.346114,680.912109375,8.311915397644043,99.94469809644701,680.9140625,3561.12109375,680.66796875,0.28000000000000114,0.2801549310097471
225,76.346114,76.55059,680.916015625,8.311963081359863,99.3874091259461,680.91796875,3561.12109375,680.66796875,0.30000000000001137,0.3018491000402719
226,76.55059,77.382053,680.92578125,8.312082290649414,101.14688701085647,680.93359375,3561.12109375,680.66796875,0.29999999999999716,0.29659835202619433
227,77.382053,77.586664,680.9453125,8.312320709228516,97.61177250622808,680.95703125,3561.12109375,680.66796875,0.28999999999999204,0.2970953119220212
228,77.586664,78.643442,680.96875,8.312606811523438,100.84467935116525,680.98046875,3561.12109375,680.66796875,0.28000000000000114,0.2776547080138698
229,78.643442,78.797112,680.9921875,8.31289291381836,100.64526327809675,681.00390625,3561.12109375,680.66796875,0.29999999999999716,0.29807662102393806
230,78.797112,78.897643,681.013671875,8.313155174255371,98.21941677124298,681.0234375,3561.12109375,680.66796875,0.29000000000000625,0.29525730200111866
231,78.897643,79.344695,681.041015625,8.313488960266113,100.94063583829592,681.05859375,3561.12109375,680.66796875,0.29999999999999716,0.2972043890040368
232,79.344695,79.451571,681.076171875,8.313918113708496,101.96502222848305,681.09375,3561.12109375,680.66796875,0.28000000000000114,0.2746039709309116
